Gender,Major,Minor,Ethnic,Orientation,MotherEdu,FatherEdu,Year,International,Country,Transfer,EFL,FirstGen,STEM,GPA,HighGPA,SameEthnic,OtherEthnic,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.8,Q3.9,Q3.10,Q3.11,Q3.12,Q3.13,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18,Q3.19,Q3.20,Q3.21,Q3.22,Q3.23,Q3.24,HelpFactor,InhibitFactor,FamilyValue,Academic,SES,Belonging,Stress,Exclusion
Male,Statistics,,Asian,Heterosexual,Two-year College,Two-year College,Senior,Yes,China,No,No,No,Yes,4,3.93,10,2,Sometimes,Rarely,Always,Never,Often,Agree,Strongly Agree,Disagree,Not Sure,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Not Sure,Agree,Strongly Agree,Agree,Strongly Agree,Agree,,,Average Value,84.4,25,75,18.8,25
Male,Statistics,none,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Junior,No,,No,No,No,Yes,3.1,4.3,20,10,Sometimes,Rarely,Always,Always,Sometimes,Agree,Disagree,Not Sure,Agree,Disagree,Agree,Strongly Disagree,Agree,Not Sure,Disagree,Strongly Disagree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,"Joining a Christian fellowship on campus has provided me with lots of opportunities to grow and learn, as well as lots of resources",High school did not prepare me well enough academically,Average Value,53.1,58.3,80.6,18.8,33.3
Male,Statistics,math ,Asian,Heterosexual,High school or less,High school or less,Senior,Yes,china ,Yes,No,Yes,Yes,3.3,3.8,10,3,Sometimes,Rarely,Often,Sometimes,Rarely,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Not Sure,Not Sure,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,"one thing that help me is definitely the AAP program and consoler, they help me in my path academically and emotionally, such as when I fail the class two times and don't know what to do(since some of the class is only allow us to repeat two time), I went to talk to them and they will give me advices and also direction of what I should do next. And socially, I join some the fraternity and club in campus in order to wider my circle. ",Procrastination,Low Value,46.9,75,47.2,75,66.7
Female,Math of Computation,,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,No,,No,Yes,No,No,3.75,4.53,40,20,Sometimes,Rarely,Often,Rarely,Rarely,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,,,Average Value,50,25,52.8,75,25
Female,Sociology,Statistics,Calcasian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,No,,No,Yes,No,No,3.58,3.96,50,50,Sometimes,Rarely,Always,Rarely,Rarely,Agree,Agree,Strongly Disagree,Strongly Disagree,Not Sure,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Not Sure,Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Not Sure,Agree,"The factors that have contributed to my social and emotional success have definitely been the relationships I have formed through the organizations I am a part of. I have met almost every one of my friends through a club or organization I have joined during my time at UCLA. These individuals offer a lot of emotional support which helps me both in and outside of academics. Additionally, I think it is helpful to have other involvements outside of academics to provide a proper balance in my life. Academically, I have succeeded most when I have established either a study group, a strong relationship with a professor, or have invested in tutoring for a course. I have found that being able to collaborate on work is helpful for my learning.","The factors that have inhibited my academic success have been classes where the TA and the professor aren't as accessible to students. Additionally, I tend to find my sociology classes to be extremely interesting and academically attainable for me, but my statistics classes tend to be much more challenging and much less collaborative. I often feel most uncomfortable in my statistics classes and make far fewer connections with other students. The primary factor that has inhibited my emotional success has been frustration with academics or general overcommitment. This can also affect my social success.",High Value,71.9,25,83.3,43.8,8.3
Male,Statistics,math ,Asian,Heterosexual,High school or less,High school or less,Senior,Yes,china,Yes,No,Yes,Yes,3.3,3.8,10,3,Rarely,Rarely,Often,Sometimes,Rarely,Agree,Agree,Not Sure,Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not Sure,Agree,Agree,Not Sure,Not Sure,Agree,Agree,Agree,Agree,Not Sure,Agree,Agree,counselor and app program helps a lot  ,Procrastination,Average Value,43.8,75,44.4,87.5,58.3
Male,Math/ECON ,N/A,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,MACAU,Yes,No,No,Yes,3.4,NA,12,3,Often,Rarely,Always,Sometimes,Often,Agree,Not Sure,Disagree,Agree,Disagree,Agree,Strongly Disagree,Not Sure,Disagree,Not Sure,Disagree,Not Sure,Agree,Agree,Not Sure,Not Sure,Not Sure,Not Sure,Agree,Not Sure,Disagree,Strongly Disagree,Not Sure,Disagree,build a study group,N/A,Low Value,59.4,58.3,52.8,37.5,50
Female,Statistics,Global Health,Asian,Heterosexual,Four-year College,Four-year College,Junior,No,,No,Yes,No,Yes,3.312,4.56,5,20,Rarely,Rarely,Always,Sometimes,Rarely,Strongly Agree,Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Not Sure,Not Sure,Strongly Agree,Strongly Disagree,Not Sure,Disagree,Not Sure,Not Sure,Agree,Disagree,Not Sure,Disagree,Not Sure,Agree,Disagree,Strongly Disagree,Disagree,finally finding friends that see my potential and helped me work to achieve it,people don't believe that I'm depressed.,Average Value,31.3,83.3,52.8,56.3,50
Male,Sociology,Music Industry,I would prefer not to say,Heterosexual,Four-year College,Four-year College,Senior,No,,No,Yes,No,No,3.3,4.8,20,20,Never,Never,Always,Often,Rarely,Not Sure,Strongly Agree,Not Sure,Disagree,Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Not Sure,Agree,Agree,Not Sure,Agree,Disagree,Strongly Agree,Strongly Agree,Not Sure,Not Sure,Agree,Being in a diverse fraternity has helped me socially & emotionally.,being in a fraternity...lol,Average Value,34.4,41.7,50,75,66.7
Female,Statistics,Digital Humanities,Asian,Heterosexual,High school or less,High school or less,Senior,Yes,Hong Kong,No,Yes,Yes,Yes,3.6,3.8,30,30,Often,Sometimes,Always,Often,Sometimes,Not Sure,Agree,Disagree,Not Sure,Not Sure,Strongly Agree,Disagree,Agree,Disagree,Not Sure,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Not Sure,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Joining professional and social organizations, attending events, making an effort to build strong relationships (grabbing meals/coffee, doing other activities with people. ",Comparing myself academically and socially to others on campus (without taking into account our differences). Feeling like I need to perform a certain way because of the way others are. ,Average Value,68.8,66.7,80.6,37.5,25
Male,Sociology,,Asian,Heterosexual,Four-year College,High school or less,Senior,Yes,China,Yes,No,No,No,3.2,3.7,50,2,Sometimes,Rarely,Always,Often,Rarely,Not Sure,Agree,Not Sure,Strongly Disagree,Strongly Disagree,Not Sure,Strongly Disagree,Disagree,Agree,Agree,Disagree,Not Sure,Not Sure,Agree,Agree,Not Sure,Not Sure,Agree,Not Sure,Not Sure,Strongly Agree,Agree,Agree,Not Sure,"I was running a restaurant business during my junior year after I transferred, but it is hard for me to completely focus on my academic life, however, different from other student who have social connections between school mates, I have more social connections with outside people. This stress of working and studying combined together used to make me felt stressed and depressed. However, this experience taught me more than school can, including the failure and success in the real society. And by combining what I learn from the society and school work actually helped me easier to understand more school work easier. I don't identify myself as succeeded, but this whole experience of me during school time cannot be ignored in my future.","Same as above, this other side of working and studying together inhibits me from focusing on study only as I mentioned. Which result in I am not able to only focus on my academic to maintain a higher GPA  that I am able to. ",Low Value,59.4,16.7,58.3,50,58.3
Female,Applied math,,Asian,Heterosexual,High school or less,High school or less,Senior,Yes,China,No,No,Yes,Yes,3.6,4,3,1,Rarely,Rarely,Always,Sometimes,Sometimes,Agree,Not Sure,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Not Sure,Not Sure,Agree,Not Sure,Agree,Disagree,Disagree,Disagree,Agree,Not Sure,Agree,Not Sure,Not Sure,Agree,Not Sure,Not Sure,Agree,classmates and friendly TAs,close friends for social and review sessions for academic,Average Value,37.5,16.7,47.2,68.8,66.7
Male,Statistics,Anthropology,Latino/Hispanic,Heterosexual,High school or less,High school or less,Senior,No,,Yes,Yes,Yes,Yes,3.1,2.3,6,10,Sometimes,Rarely,Always,Sometimes,Rarely,Strongly Agree,Strongly Disagree,Not Sure,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Not Sure,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Not Sure,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Not Sure,Agree,Agree,"One factor that has helped my success is my full-ride scholarship. I am a recipient of an outside scholarship for community college students that provides up to $40,000 in support until I graduate. This has allowed me to study more, volunteer in labs, and not have to work.",Not having more Latinos in math/stats courses. Generally classes are full of white and Asian students. This leads to them forming study groups and excluding others that are not like them (it may or may not be intentional). This forces me to work harder than them in order to be around the curve for midterms since I do not have that support that they do with one another. The grading schemes and curves of classes at UCLA hurts those students who cannot form study groups.,High Value,46.9,91.7,38.9,43.8,100
Male,Statistics,,Caucasian/Latino,Heterosexual,Four-year College,High school or less,Senior,No,,No,Yes,No,Yes,2.89,4.59,20,7,Sometimes,Sometimes,Often,Often,Never,Agree,Disagree,Not Sure,Disagree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Not Sure,Agree,Not Sure,Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Not Sure,Disagree,Agree,"I have succeeded this far at UCLA due to good friends that keep me on track to finish this journey off. My family would be a big factor as I am doing this not only for myself but for them as well. Phone calls with my family help remind me that I am here for a reason, which is to graduate and help my family out financially in any and every possible way. ","I would say my bad habits and tendencies inhibited my success at UCLA academically and socially. Procrastination is what I am referring to, we all suffer from it at times but lately it has gotten out of hand. My lack of motivation somedays impedes whether I go to class or not and would then continue the rest of the day. Moreover, the workload that UCLA courses in this major throw at you in such a rapid pace requires a lot of time and energy. In my situation, I have to work through college to afford to come here so after a shift at work, I come home and am already tired from physical labor and a days worth of classes. It's not easy to gather the strength to hit the books right away. ",Average Value,21.9,58.3,41.7,68.8,75
Female,Financial Actuarial Math,N/A,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,Yes,Hong Kong,Yes,No,No,Yes,3.25,3.88,9,5,Often,Rarely,Sometimes,Never,Rarely,Not Sure,Disagree,Agree,Not Sure,Strongly Disagree,Strongly Disagree,Disagree,Agree,Agree,Agree,Strongly Disagree,Agree,Not Sure,Not Sure,Agree,Not Sure,Agree,Not Sure,Not Sure,Agree,Strongly Agree,Not Sure,Disagree,Not Sure,CAPS is a nice resource for mental support for student. ,"The quarter system is pretty tense at UCLA. It allows me less time to take breaks and have fun during the quarter or even weekends. I have to put a decent amount of time to study to catch up with school, and it did give me a hard time to have a study life balance. Sometimes, even if I need a mental recovery from school, but the work will accumulate often times, so I have to avoid it. ",Low Value,37.5,16.7,52.8,50,58.3
Male,Financial Mathematic Actuary,None,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,China,Yes,No,No,Yes,3.7,4,13,4,Always,Rarely,Always,Often,Sometimes,Not Sure,Not Sure,Not Sure,Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Not Sure,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Teamwork, make friends, choose right professors, do hw everyday","language, pressures from classes, break up",Average Value,65.6,58.3,80.6,25,41.7
Male,Statistics,None,Latino/Hispanic,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Fifth Year,No,,No,Yes,No,Yes,3.55,4,7,10,Never,Rarely,Always,Never,Never,Not Sure,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Disagree,Agree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,My parents have been a great resource for me. They always have my back and encourage me choosing happiness and mental health over all else.,"I felt like I picked a STEM major even though I dont enjoy it a whole lot because my entire life I was encouraged by teachers, family, etc to go in that field. Like society said that was what smart and successful are. Now getting through it feels extremely tiring. ",High Value,37.5,16.7,75,68.8,25
Female,Sociology ,,Latino/Hispanic,Heterosexual,High school or less,High school or less,Senior,No,,No,Yes,Yes,No,2.3,3.7,2,5,Sometimes,Sometimes,Always,Rarely,Rarely,Strongly Agree,Agree,Not Sure,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Not Sure,Agree,Agree,Not Sure,Agree,Not Sure,Not Sure,Agree,Agree,Strongly Agree,Agree,Not Sure,Strongly Agree,"What helped me succeed academically was the writing center and office hours. Socially, my friends that I made in the dorms.",Something that inhibited my success at UCLA was the work load that did not let me go out and socialize. Also I was unaware of the resources available on campus or the events taking place on campus because I did not receive any notifications regarding that. ,Average Value,46.9,83.3,66.7,43.8,58.3
Female,Statistics,food studies,Asian,Heterosexual,High school or less,High school or less,Senior,No,,No,Yes,Yes,Yes,3.3,4.18,600,200,Never,Sometimes,Always,Often,Rarely,Strongly Agree,Strongly Disagree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Not Sure,Not Sure,Not Sure,Strongly Agree,Not Sure,Strongly Agree,Not Sure,Disagree,Strongly Disagree,Not Sure,Agree,Agree,Not Sure,Not Sure,Strongly Agree,Not Sure,Not Sure,Not Sure,I think it would have been better if our professors helped those who come from poorer backgrounds. I had a hard time doing lower division courses because many classes had terrible curves and I was competing against students who had seen the materials beforehand. I was learning everything for the first time.  ,I think meeting friends and working with them helped me a lot. I would learn so much through peer learning.,Average Value,28.1,100,38.9,75,66.7
