Gender,Major,Minor,Ethnic,Orientation,MotherEdu,FatherEdu,Year,International,Country,Transfer,EFL,FirstGen,STEM,GPA,HighGPA,SameEthnic,OtherEthnic,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.8,Q3.9,Q3.10,Q3.11,Q3.12,Q3.13,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18,Q3.19,Q3.20,Q3.21,Q3.22,Q3.23,Q3.24,HelpFactor,InhibitFactor,FamilyValue,Academic,SES,Belonging,Stress,Exclusion
Female,Statistics,,Asian,Bisexual,Graduate or Professional Degree,Graduate or Professional Degree,Sophomore,No,,No,Yes,No,Yes,3.3,3.95,100,5,Sometimes,Rarely,Always,Sometimes,Sometimes,Strongly Disagree,Strongly Disagree,Strongly Disagree,Not Sure,Agree,Agree,Agree,Not Sure,Not Sure,Disagree,Not Sure,Strongly Disagree,Agree,Not Sure,Not Sure,Agree,Agree,Not Sure,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,"My RAs, the organizations that I became a part of, and the resources that UCLA put me in touch with to help take care of my own mental health and wellbeing (like CAPS). When I was going through a bad breakup in the middle of the year all of these helped me through the depression and anxiety that I went through as a result. ","I guess I would say impostor syndrome,  as a lot of the time I feel like everyone at UCLA is better than me no matter what I do. It has taken me a lot of self-discipline and self-love to find my own content in the things that I do and not always be competing with others. ",Low Value,46.9,66.7,38.9,25,66.7
Male,Statistics,,Asian,Heterosexual,Two-year College,Two-year College,Senior,No,Taiwan,Yes,No,No,Yes,3.022,3.6,60,40,Never,Often,Often,Always,Sometimes,Not Sure,Not Sure,Strongly Disagree,Disagree,Strongly Disagree,Not Sure,Not Sure,Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Not Sure,Disagree,Strongly Agree,Agree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,"independent, maturity, realistic, efficiency, open-minded","procrastination, anxiety, tiredness, overthinking",High Value,53.1,25,66.7,18.8,66.7
Male,Stats,N/A,Asian,Heterosexual,Graduate or Professional Degree,Four-year College,Junior,Yes,CHINA,Yes,No,No,Yes,NA,4,20,15,Rarely,Often,Always,Always,Often,Not Sure,Strongly Agree,Not Sure,Disagree,Not Sure,Disagree,Not Sure,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not Sure,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,,,Average Value,56.3,33.3,44.4,75,66.7
Male,Statistics,,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Freshman,No,,No,Yes,No,Yes,NA,4.5,10,15,Often,Never,Always,Often,Often,Agree,Strongly Agree,Not Sure,Strongly Disagree,Disagree,Not Sure,Agree,Not Sure,Disagree,Agree,Disagree,Not Sure,Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Not Sure,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,"At UCLA, I believe that a cornucopia of factors have enabled me to find success. Academically, my professors have been very approachable during office hours--especially Professor Tsiang, who will discuss anything, even if not related to the class--allowing me to feel comfortable in asking for help when I am not certain about a certain question or material in the class. Socially and emotionally, orientation established a few close friends with whom I can spend time and in whom I can confide if I have to talk to someone. These people have been the foundation for establishing a social group here at UCLA, which has allowed me to find success and feel at home. Furthermore, because of the diverse array of organizations on campus, I have been able to find my niche--through Bruin Sports Analytics, a club which combines my love for sports with my field of interest of statistics--and meet people with similar interests, expanding my community. Also, having a gym so close to the on-campus housing allows me to remain physically fit, which in turn boosts my energy and emotional state. Overall, I believe that the resources offered by UCLA--through the campus, faculty, students, and physical resources--have enabled me to find some success as I begin my college experience as a first-year.","Because I am so new to college (I have only been in school for approximately one month), I have not encountered any factors which have inhibited my success at UCLA in any aspect of ""success."" Obviously, the workload here at UCLA differs from that in high school, but that change was expected and I believe I am adapting to the academic rigor of UCLA according. Ultimately, I have not experienced any inhibitions; the people whom I have met have supported my endeavors and aided me if I was confused about some event or some problem.",Average Value,65.6,25,72.2,43.8,16.7
Female,Stats,Data Science,Asian,Heterosexual,Four-year College,Four-year College,Junior,Yes,China,No,No,Yes,Yes,NA,4,400,5,Sometimes,Never,Always,Rarely,Never,Disagree,Strongly Agree,Strongly Disagree,Not Sure,Strongly Agree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Friends and food.,Kind professors and RAs. And libraries.,Average Value,75,50,52.8,50,58.3
Male,Statistics,"Asian Humanities, Mathematics",Asian,Heterosexual,Graduate or Professional Degree,,Junior,No,,No,Yes,No,Yes,3.75,4,0,20,Often,Never,Often,Sometimes,Often,Agree,Agree,Not Sure,Agree,Not Sure,Not Sure,Disagree,Agree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Not Sure,Not Sure,Agree,Disagree,Not Sure,Agree,Not Sure,Disagree,Not Sure,"I wouldn't consider myself successful at UCLA. However, I do think I have been doing some things right that set me up for success. Having a small, close group of friends has helped me lead a balanced social life (even if the people I mostly talk to don't go here). Making clear what I know I want, and not caring about what other people thing (as best as I can) has helped reduce stress. ","I think the greatest inhibitor of my success is my sheer lack of self-discipline. I would consider myself a very ambitious person with lofty goals. However, when push comes to shove I always falter and am never able to do my work diligently-- I put off assignments, studying, and exercising to guiltily indulge in escapism. This is really the main problem I have, and I understand it is a major one. If I can get myself to put in consistent effort, however little, I think I can make substantial progress as a person.",Low Value,43.8,58.3,36.1,93.8,58.3
Female,Statistics,Geography/Environmental Studies,Asian,Heterosexual,Graduate or Professional Degree,Four-year College,Junior,No,,No,Yes,No,Yes,3.2,3.9,20,10,Sometimes,Often,Always,Always,Never,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"In all aspects, having older friends that looked out for me my freshman year was really impactful. I had a friend that would cook for me at her apartment, help me out with figuring out how to navigates classes and such, and even let me stay over when I was feeling anxiety about my roommates. It's also because of her that I try to pass this forward!","It's really easy to get lost in the crowd at UCLA, and especially early on in my college career I was scared to go to events/things I wanted to join by myself out of fear of seeming like a loner. But it's those same things I was scared to go to that had the best results. Academically, it's hard to stay on track and study because of how much social stuff there is to do.",High Value,71.9,25,66.7,81.3,33.3
Male,Statistics,Mathematics,Asian,Heterosexual,Four-year College,Four-year College,Junior,Yes,Japan,No,No,No,Yes,3.75,3.7,3,3,Often,Rarely,Always,Never,Sometimes,Agree,Agree,Not Sure,Disagree,Strongly Disagree,Agree,Agree,Not Sure,Not Sure,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Not Sure,Agree,Agree,Agree,Agree,"Friends, family support, interesting classes",personal insecurities,Low Value,56.3,33.3,58.3,50,41.7
Female,Statistics,History (maybe),Asian,Bisexual,Four-year College,Graduate or Professional Degree,Sophomore,Yes,China,No,No,No,Yes,3.88,4,5,1,Always,Rarely,Always,Sometimes,Rarely,Strongly Agree,Strongly Agree,Agree,Not Sure,Strongly Disagree,Agree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Strongly Disagree,Not Sure,Disagree,Disagree,Not Sure,Agree,Strongly Agree,Strongly Disagree,Not Sure,Strongly Agree,Not Sure,Agree,Not Sure,,,Average Value,59.4,41.7,41.7,50,75
Male,Statistics,None,Calcasian,Heterosexual,Four-year College,High school or less,Junior,No,,Yes,Yes,No,Yes,NA,2,10,10,Sometimes,Never,Always,Often,Sometimes,Not Sure,Not Sure,Not Sure,Not Sure,Agree,Agree,Disagree,Not Sure,Not Sure,Agree,Not Sure,Not Sure,Agree,Agree,Agree,Disagree,Not Sure,Not Sure,Agree,Agree,Agree,Agree,Agree,Agree,"Don't stress too much, make time for other things in life, don't over study","Long commute sometimes interferes with my academics, UCLA has also been my first experience with foreign professor's with heavy accents, it was confusing at first but then you just get used to it",Low Value,59.4,66.7,63.9,50,41.7
Male,Statistics,Digital Humanities,Asian,Heterosexual,Four-year College,Four-year College,Sophomore,No,,No,Yes,No,Yes,4,4,15,10,Sometimes,Never,Always,Often,Rarely,Strongly Agree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Not Sure,Strongly Agree,Disagree,Agree,Agree,Agree,Not Sure,Strongly Agree,Agree,Agree,Agree,"One part of my UCLA experience that's helped me succeed is finding a ""home"" through one of my student organizations, the Student Alumni Association (SAA). SAA helped create a structure I could lean on for support; weekly all-SAA meetings and committee meetings, supportive advisors, enthusiastic and welcoming members, and so on. It feels incredible to be part of an organization where I know people are cheering for me. When I'm down on myself about academics or mental health, I know there are people I can turn to to ask for help. That's definitely been a huge help for succeeding at UCLA.","I switched my major from Pre-Business Economics to Pre-Communications to now Pre-Statistics, and learning to work with students of these different majors has definitely been challenging. For example, in my Communications classes, students in my discussion sections were much more willing to discuss the course material than in my Statistics classes, where students are often much more focused on the homework and the grades. It's been difficult learning to work with students whose minds work differently and are focused on different things. This amplifies the differences in work loads as well between STEM and non-STEM classes. ",Average Value,40.6,16.7,50,87.5,58.3
Transgender female,Statistics,Gender study,Asian,Gay/ Homosexual,Two-year College,Four-year College,Junior,Yes,China,Yes,No,No,Yes,NA,3.8,5,10,Sometimes,Never,Always,Sometimes,Sometimes,Agree,Strongly Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Not Sure,Agree,Agree,"Study groups, help from TAs, school counseling, organizations and clubs at school.",Discrimination against gender identity and sexual orientation.,Low Value,65.6,41.7,55.6,62.5,58.3
Female,Stats,N/A,Asian,Bisexual,Graduate or Professional Degree,Four-year College,Freshman,Yes,China/Canada,No,No,No,Yes,NA,4.2,15,5,Rarely,Rarely,Always,Often,Rarely,Strongly Agree,Strongly Agree,Not Sure,Strongly Disagree,Strongly Disagree,Disagree,Not Sure,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not Sure,Agree,"I joined the marching band, which gave me a group of close friends from every grade and a variety of majors. They help me both academically and also to develop more interpersonal relationships.",The two-midterm STEM classes have made it difficult for me to adjust to academic life so far.,High Value,65.6,8.3,55.6,93.8,41.7
Male,Statistics,Bioinformatics,Calcasian,Heterosexual,Two-year College,Graduate or Professional Degree,Sophomore,No,,No,Yes,No,Yes,3.8,4.5,8,10,Often,Never,Always,Often,Rarely,Agree,Disagree,Strongly Disagree,Not Sure,Disagree,Agree,Strongly Disagree,Not Sure,Agree,Agree,Disagree,Strongly Disagree,Not Sure,Agree,Not Sure,Disagree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,"My friends, work ethic and resources available online have helped me succeed",I get stressed out about friends affairs really easily,High Value,50,50,75,37.5,41.7
Female,Statistics,,Asian,Heterosexual,High school or less,High school or less,Sophomore,No,,No,Yes,Yes,Yes,3.7,3.8,10,7,Sometimes,Sometimes,Always,Sometimes,Never,Agree,Agree,Disagree,Agree,Not Sure,Agree,Strongly Disagree,Agree,Not Sure,Strongly Agree,Agree,Agree,Disagree,Not Sure,Strongly Disagree,Disagree,Not Sure,Not Sure,Agree,Agree,Strongly Agree,Agree,Not Sure,Disagree,I think that being able to find a community of friends at UCLA has helped me in many aspects. They encourage me to do well in my classes and I have people I can rely on and study with. They also provide a space for me to share my struggles and get through them together.,I think that my emotional health has not been the best because I get so much anxiety from the stress of classes and academic and my future. I also end of giving up my physical health to try and stay involved in extracurriculars and do well in my classes.,Average Value,34.4,66.7,55.6,81.3,41.7
Female,Statistics,,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,Yes,China,No,No,No,Yes,NA,3.6,10,5,Often,Never,Always,Often,Often,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Not Sure,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Not Sure,Agree,Strongly Disagree,Strongly Agree,Not Sure,Strongly Agree,Strongly Agree,Not Sure,Agree,Agree,Self-Motivation and being able to find groups where I can find friends,"A lot of clubs do not take juniors, which is hard for me to find friends. Also, the peer pressure also will affect.",NA,75,33.3,55.6,25,58.3
Male,STATISTICS,,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Sophomore,Yes,South Korea,No,No,No,Yes,3,4.93,1,10,Always,Sometimes,Always,Sometimes,Never,Agree,Disagree,Not Sure,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Not Sure,Not Sure,Agree,Not Sure,,Not Sure,Not Sure,Agree,Agree,Agree,Agree,Not Sure,"Friends (they are one of the best people I've met in my life), College Food (foods are absolutely scrumptious here), Familial Support (this is probably the largest motivation for me)","Chronic condition (this really affects my life quality), Cultural/Linguistic struggles that are common among international students (I mean they aren't really that major for me but yeah honestly can't deny them), Gap between high school and college in academics (the difference between them in courses like math is night and day)",Average Value,62.5,0,NA,25,NA
Male,Statistics,None,African American,I prefer not to say,High school or less,High school or less,Sophomore,No,,No,Yes,Yes,Yes,2.9,4.3,20,100,Often,Rarely,Always,Always,Often,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Learning the value of wasted time. During my freshman year I would mess around and watch videos for the majority of my free time instead of getting ahead on work. I ended up getting sick and spraining my ankle which inhibited my ability to get to class and I ended up falling way behind. If I had gotten ahead on my work while I had the chance it wouldn't have been as much of a problem but since I was slacking it ended up tanking my GPA.,"I would say most of the factors are internal. Imposter syndrome comes to mind, having a general feeling that everyone around me is better than me. Feeling like the people I talked to didn't care about me as much as they care about other people. Depression and anxiety also played a large part.",NA,62.5,33.3,55.6,43.8,58.3
